UniqueCount	AmbigCount
1071	0
1931	0
448	0
73	0
0	15
1280	0
897	0
989	0
1534	0
795	0
0	8
1794	0
17197	0
1469	0
1345	0
2292	0
1895	0
572	0
5761	0
2088	0
103	0
2965	0
857	0
5711	0
820	6696
1791	0
9784	0
3217	0
5070	0
10497	0
40427	1635
2943	0
439	0
1311	0
1844	0
4075	20082
2287	0
2023	0
5206	23
1661	0
968	0
3287	0
4633	0
1352	0
269	2502
402	1075
31	0
3749	0
1097	0
10	0
24904	1
9134	5246
20017	0
2315	0
851	0
3141	0
10839	0
20	0
11240	0
3350	0
2487	0
11657	0
1938	0
3826	0
952	0
1868	0
3164	0
1060	0
2585	0
3166	0
4672	0
4873	0
1834	0
3191	0
657	0
1740	0
2856	0
591	0
2738	0
5580	0
2896	0
1387	0
1913	0
22326	24147
2568	0
1684	0
542	0
0	26
2902	0
2821	0
4273	0
170	0
47437	0
1390	0
2033	0
2199	1
964	0
1295	0
932	0
2319	0
974	0
1863	0
1335	0
2544	0
1552	0
2073	0
2628	0
2990	0
3407	0
847	0
6672	0
3052	0
1612	0
513	0
1859	0
3332	0
4119	0
41	0
608	0
985	0
3213	0
10599	0
2440	0
135	0
739	0
558	295
0	100
0	195
1202	0
9	0
2840	0
2259	0
992	0
1073	0
1496	0
1020	0
770	0
1250	0
432	0
2975	0
688	0
12281	0
13344	0
3269	0
2969	0
5139	0
5407	0
1814	568
19	413
1360	0
224	3409
0	57185
20	5052
117	1010
451	0
5068	0
379	0
391	0
4210	0
2965	0
3977	0
1792	0
1107	0
1819	0
1265	0
459	0
1296	0
1206	0
2399	0
5635	0
0	15
1068	0
2679	0
1990	0
4641	0
1116	0
1450	0
3339	0
2022	4933
12734	13
12286	0
2083	0
2090	0
1174	0
1712	0
2587	0
1325	0
1019	0
840	0
2913	0
11008	3028
2290	0
6118	0
1864	0
1952	0
3391	0
269	0
1970	0
8521	0
1396	0
3625	0
1640	0
1943	0
1366	0
961	0
825	0
98779	1516
8216	1516
6664	0
3184	0
1920	0
3816	0
845	0
9966	0
2131	0
25	0
36	0
1889	0
927	0
1781	0
2514	0
1116	0
3741	0
129	392
3729	392
5892	0
1149	0
1929	36173
816	0
3	0
10134	42
2933	0
8608	0
5285	0
3184	0
1536	0
12074	0
3204	0
2811	0
1421	0
1384	0
944	0
1964	0
2642	0
5765	0
1767	0
2931	0
435	0
3373	0
2922	0
3348	0
0	22
5	278
159	3348
2044	0
5551	0
1758	0
2940	0
283	0
219	0
858	0
4573	0
1640	0
135	0
952	0
391	0
1	0
8866	0
1470	0
2010	0
3076	0
3345	0
1393	0
1577	0
2712	0
1733	0
1805	0
1770	0
1649	0
1907	0
14382	0
1220	0
1971	0
1825	0
702	0
2886	0
3419	0
5177	0
55488	0
12942	0
59	0
1377	199
0	199
5384	541
69	541
1683	0
1984	0
1300	0
3119	0
1676	0
3015	0
3352	0
2320	0
2027	0
1867	0
1362	0
2300	0
2101	0
18657	0
1210	0
830	0
2060	0
14008	0
11135	0
3567	0
2586	0
17	0
239009	172422
1456	0
2910	0
1689	0
1406	0
17	0
13	0
1384	0
1141	0
847	0
4859	0
380	0
4596	0
4886	0
2379	0
858	0
848	0
2613	0
552	0
20676	0
2661	0
1797	0
1078	0
1852	0
33	0
14	0
12463	0
863	0
1324	0
1317	0
4896	0
1116	0
4845	0
5652	0
1411	0
4915	0
711	0
1604	0
4791	0
19	8
0	8
1394	0
3243	0
1801	0
897	0
6498	0
6131	0
3995	0
2889	0
1969	0
6591	0
2625	0
127	0
2560	0
3260	0
2677	0
48497	297431
67088	0
557	0
911	0
649	0
1296	0
3163	0
3330	0
45482	0
3235	0
2098	0
1752	0
588	0
1783	0
10984	0
0	102232
133	409863
0	97907
0	376916
1661	0
1506	0
1836	0
2225	0
629	0
1910	0
1276	0
2290	0
3145	0
1275	0
3501	0
1315	0
0	8
2246	0
15981	0
2934	0
14633	515
85	1
4615	0
1392	0
3428	0
2327	0
622	0
1288	0
0	0
534	0
1320	0
1400	0
2199	0
7618	0
1991	0
1831	0
1717	0
1389	0
5697	0
7653	0
2022	0
607	0
2762	0
1234	0
7029	0
3692	0
19621	0
2250	0
3763	0
3555	0
4751	0
4051	0
100	331
1539	331
1341	0
1329	0
2637	0
4107	0
1491	0
3432	0
2015	0
2488	0
3974	0
3209	0
2089	0
274	0
490	0
7224	127
170	0
3708	0
715	0
959	0
1102	0
1742	0
0	0
1491	0
958	0
3649	0
12822	0
10247	0
742	0
834	0
476	0
189	0
32685	0
1836	0
5053	0
2727	0
1174	0
2898	0
122	0
2009	0
2881	0
1687	0
2019	0
80	0
17720	0
1824	0
50436	0
2021	0
4530	0
3485	0
5217	20
48	20
58	0
303	0
7133	0
1153	0
1953	0
977	0
2792	0
545	0
989	0
1043	0
58519	0
2120	0
28258	0
1473	0
1055	0
2434	0
3942	0
2498	0
10986	33073
421	0
2583	0
11694	0
1150	0
57058	0
1990	0
0	0
1607	0
490	0
3671	0
4775	177
267	5477
0	1673
13	922
5	1331
93	13348
0	457
1295	0
272	0
747	1
1846	550
3412	0
796	0
19676	0
1817	0
1607	0
3780	0
5873	0
14347	0
11	0
11623	0
1517	0
0	0
1012	0
5260	0
1914	0
2196	0
2749	0
2138	0
9975	0
3531	0
1366	0
3949	0
4319	0
1171	0
2726	0
4247	0
2493	0
3935	0
1497	0
1514	0
932	0
3442	0
7408	0
1973	0
13	0
1657	0
15759	0
6273	0
16948	3028
2986	0
3860	0
5321	0
26972	0
1762	0
1899	0
6587	0
1638	0
1377	0
1868	0
1314	0
1475	0
3210	0
0	20
21988	2928
11129	2928
762	0
2220	0
3066	0
433	0
7275	0
9389	0
2380	0
1768	0
259309	0
8800	0
4423	0
1492	0
3207	0
3803	0
11527	0
1168	0
1794	0
5676	0
4012	0
3227	0
1512	0
622	0
1121	0
930	0
4467	0
1188	0
1332	0
741	0
1325	0
2666	0
3934	0
3086	0
4974	0
2505	0
2786	0
2644	0
2440	0
15971	0
1219	0
7712	0
1858	0
2711	0
5040	0
5231	0
2263	0
1245	0
1395	0
308	0
8	0
3500	0
3049	0
6646	611
0	611
11994	0
34	0
2808	0
3015	0
1398	0
2626	0
21	0
34	0
8325	0
1267	0
944	0
8013	0
986	0
1189	0
1552	0
1332	0
1261	0
2699	0
1531	0
691	0
6721	0
1423	0
3851	0
12431	141
14	0
11619	0
2176	0
755	0
3917	0
2677	0
1895	0
2896	0
2932	0
0	0
661	0
957	0
1778	0
11832	0
5346	0
4319	0
123	0
6240	0
4091	0
2449	0
9034	0
1087	0
277762	0
2127	0
1867	0
2567	0
21701	0
132	0
5253	0
1048	0
2350	0
1674	0
703	0
1215	0
2249	0
2027	0
4611	0
2478	0
350	0
4428	0
1576	0
2306	0
1757	0
3262	0
36	0
1971	0
287	0
12506	0
2926	0
3945	0
1252	0
0	58
6588	2
15965	0
4716	1
1893	0
786	0
2181	0
2837	0
877	0
2789	0
2488	0
2125	0
3213	0
2609	0
987	0
1042	0
1368	0
5118	0
2623	0
1365	0
5201	0
2883	0
1053	0
4218	0
3251	0
6131	0
3794	0
1268	0
21	0
7624	12167
2977	0
2835	0
1401	0
3446	0
34169	0
5173	0
2311	0
2759	0
969	0
296	0
1898	0
1932	0
2950	0
1635	0
1549	0
2409	0
5042	0
4163	0
701	0
1909	0
1364	0
5637	0
2270	0
1494	0
2832	0
1457	0
2009	0
1575	0
2477	0
1704	0
0	9
2475	0
5762	0
2501	0
2174	0
2369	0
5	0
808	0
2779	0
3031	0
1071	0
4417	0
3314	0
214	0
84012	0
5997	0
1933	0
497	0
3986	0
10352	0
1738	0
1426	0
1972	0
1118	0
4336	0
2407	0
1119	0
3143	0
8199	42
4065	0
1068	36173
1025	0
1429	0
136	0
2299	0
2108	0
3501	0
2169	0
9262	0
2483	0
3857	0
23830	0
2730	0
3353	0
2789	32
41	0
0	15
2017	0
1610	0
2107	0
1886	0
1421	0
1844	0
8746	0
2099	0
2461	0
500	0
3042	0
1566	0
2198	0
721	0
2191	0
2979	0
2082	0
4728	0
4454	0
902	0
11207	12923
4041	0
619	0
2927	0
823	0
1615	0
3200	0
2247	0
2277	0
741	0
687	0
256	0
765	1762
298	1597
0	60384
6	0
0	62665
216	3401
1716	0
2220	0
3771	0
1615	0
4999	0
727	0
1249	0
5598	0
881	0
620	3
562	3
4147	0
18123	0
1775	0
5858	0
184	0
24078	12370
4789	0
236	0
3876	0
3169	0
27739	2
842	0
2457	0
1774	0
1775	0
637	0
979	0
2539	0
7	0
9102	0
2291	0
4340	0
15934	0
563	292
7916	50367
2523	0
2014	0
4573	0
7240	0
366	0
13289	0
128	0
1929	0
2535	0
2120	0
513	0
2798	0
2485	0
2388	0
1077	0
3226	0
850	0
2	0
1039	0
1362	0
1556	0
2362	0
937	0
2909	0
3008	0
1650	0
1381	0
42426	0
4887	0
2974	0
2369	0
1038	0
2764	0
656	0
615	0
13	0
13	0
1134	0
1287	0
1750	0
2488	0
2070	0
4999	0
3245	0
1211	0
1954	0
4653	0
1123	0
4564	0
2279	0
15341	0
621	0
13250	0
31707	9557
780	0
470	0
1804	0
2901	0
7487	0
1449	0
0	15
3	200927
1075	0
281	279
606	0
1736	0
3550	0
1128	0
5891	0
173495	4104
2439	0
737	0
1301	0
23405	981
1965	0
1354	0
1952	0
1619	0
157	0
739	0
2295	0
16849	0
2178	0
67476	0
2398	0
9518	0
12798	0
814	0
1817	0
2290	0
2360	0
1034	0
738	0
1348	0
381	0
2765	0
3186	0
614	0
2466	0
58499	0
3389	0
2215	0
6031	0
1292	0
655	4
2144	0
3366	0
2213	0
1798	0
2797	0
1178	0
2027	0
13530	0
2458	0
1292	0
39797	0
5126	0
2422	0
3618	1
2613	0
2449	0
1397	0
2218	0
630	0
4857	0
1226	0
1238	0
1336	0
1230	0
3	0
3519	0
2318	0
0	0
767	0
30660	0
134644	0
74	0
308	0
7550	0
0	9
5940	0
1665	0
1335	0
2737	0
1656	0
1167	0
2722	0
3443	0
326	0
191	0
2148	0
2055	0
941	0
2775	0
32252	0
2863	0
399	0
2522	0
37616	4106
1673	0
8151	0
1189	0
4086	0
740	0
893	0
827	0
1447	0
1666	0
1289	0
1002	0
278	0
730	0
1970	0
2316	0
20008	0
1096	0
3577	0
9401	0
654	0
0	96
1287	96218
1	65185
0	5524
0	1656
0	1237
0	1014
0	21354
0	5676
0	561
0	1490
0	561
119	418
32838	0
124	805
0	557
6	416830
0	248
0	561
9	81
13	786
3532	0
1334	0
1134	0
2327	0
49861	8225
807	0
1881	0
2872	0
1515	0
587	0
7701	0
771	0
5221	0
15922	0
50388	0
41578	1707
1805	0
2652	0
1532	0
8001	1164
2295	0
977	0
4115	0
5149	0
3348	0
1434	0
8745	0
1787	0
3564	0
3634	0
3360	0
7176	0
1894	0
1624	0
3008	0
2205	0
1582	0
155	0
4591	1
2995	0
5874	0
2599	0
1265	0
1751	0
2285	0
1717	0
2268	0
1499	0
5287	0
1044	0
3344	0
3313	0
2100	0
1982	0
4147	0
2500	0
6179	0
1302	0
1317	0
141	373397
4260	0
3582	0
0	0
5333	0
1688	0
582	0
88	0
45827	3137
1304	0
1318	0
2059	0
4451	0
961	0
1222	0
9551	0
545	0
2214	0
0	0
2715	0
5887	0
82738	19
3402	0
1864	0
2063	0
1725	0
24	0
14979	518
91	101908
0	22
5894	0
13734	0
10798	0
2024	0
8	980
1098	980
3630	0
1021	0
4067	2
943	0
1341	0
3119	0
2234	0
2546	0
4702	0
790	0
1052	0
1225	0
2632	0
1226	0
3746	0
1884	0
3118	0
923	0
1605	0
1073	0
2740	0
149	0
37195	0
1561	0
11484	8229
1416	0
989	0
2578	0
2325	0
2373	0
13445	3
2561	0
12	0
1454	0
1764	0
1890	0
74813	0
6335	0
347	0
215254	0
19661	0
3051	0
1279	0
1628	0
368	0
167	0
3464	0
5237	0
1500	0
1597	0
1205	0
5164	0
368	0
2046	0
1415	0
1869	0
1274	0
1999	0
1428	0
2826	0
12739	0
951	0
2030	0
0	0
1917	0
182	0
6627	0
5	452
1242	452
14	0
12	0
18	0
9450	30
4893	0
1758	0
1934	0
31019	0
223	0
11968	68
48	0
1434	0
0	0
9496	3801
2838	0
354	0
2373	0
16796	0
4025	0
5561	0
1549	0
1447	0
53013	0
86503	0
2337	0
2582	890
68	890
18349	0
1739	0
1343	0
632	0
1971	0
865	0
577	0
1771	0
13	0
2687	13
200	0
1780	0
2423	0
3873	0
2681	0
5978	0
1595	0
5068	0
699	0
517	0
4909	0
5	0
3573	0
1355	0
1608	0
1377	0
3780	0
86	0
1758	0
3488	0
6563	138
61	0
3980	0
846	0
17697	0
1330	0
498	0
834	0
653	0
1814	0
1841	0
2808	0
12612	0
1937	0
2415	0
823	0
1248	0
7981	9
10	0
3884	0
359	0
2268	0
4490	0
0	14414
80	122205
303	0
2408	0
20	0
35296	0
2728	0
51	0
1845	0
1931	0
1568	0
5275	0
3014	0
2308	0
1029	0
883	0
0	41
2001	0
1493	0
4201	0
6797	0
2725	0
1006	0
11328	5621
1711	0
1202	0
2359	0
4217	0
3995	0
1894	0
1199	0
1924	0
26036	7696
1856	0
1934	0
48	0
524	0
11511	0
5601	257
2151	0
4195	0
2756	0
2776	0
614	0
1277	0
1110	0
889	0
1590	0
1584	0
796	548
28	3474
15	4360
37	65065
17	67885
2927	0
4000	0
948	0
6791	0
2919	0
6443	0
3674	0
4879	4
531	4660
0	4440
0	220
3556	0
1943	0
2198	0
592	0
7600	0
4789	0
2650	0
2837	0
1544	0
1419	0
2911	0
6454	0
1541	0
697	0
1844	0
4329	0
2379	0
1829	0
2783	0
21	0
2088	0
762	0
13	0
5872	0
3108	0
2464	0
2380	0
1937	0
512	0
1224	0
2812	0
4720	0
2520	0
0	0
2869	0
978	0
2912	0
7758	4
3346	0
4354	0
1409	0
2694	0
1111	0
1656	0
3736	0
1287	0
1660	0
1331	0
7906	1
9879	257
6453	0
2635	0
8469	0
6234	0
1380	0
3073	0
1480	0
2181	0
1429	0
28509	7696
2617	0
1931	0
713	0
2815	0
6267	0
4009	0
3302	0
5907	2203
11	0
1964	0
894	0
52	0
1357	0
5761	0
2748	0
647	0
2622	0
5379	0
217	0
2016	0
0	101080
0	405903
1507	0
1849	0
1460	0
0	416491
4603	0
596	0
699	0
3037	0
2015	0
2573	0
3328	0
1626	0
1866	0
38359	0
3452	0
13133	9672
2512	0
12650	6231
1847	0
2431	0
1507	0
1870	0
1884	0
9682	0
1576	0
3475	0
1987	0
1619	0
3267	0
8998	0
1085	0
4886	0
853	0
7654	0
39	0
5865	0
1436	0
1164	0
5990	0
637	0
3381	0
5085	0
3002	0
94	0
2257	0
635	0
2748	0
3115	0
8148	151
113	0
7073	151
258	0
833	0
1992	0
2373	3
0	20
4477	0
1652	0
4	0
11	0
16	0
6	0
7	0
5	0
5	0
2406	0
3053	0
1388	0
575	0
755	0
3825	0
5476	0
2536	0
3721	0
1010	0
1956	0
482	0
2314	0
5834	0
1646	0
2254	0
851	0
6439	0
1851	0
43	0
2969	0
682	0
1217	0
1201	0
3304	0
5678	0
3268	0
513	0
1812	0
0	1
3333	0
3211	0
2673	0
182	250819
0	7785
6550	0
1403	0
2437	0
0	384277
713	0
1049	0
4703	0
937	0
3299	0
24285	0
492	0
1440	0
4555	0
25278	0
704	0
2177	0
1491	0
1812	0
1816	0
806	0
187	0
767	0
4035	0
4592	0
1366	0
3332	0
1850	332
30	332
1646	0
1459	0
2049	0
2823	0
3525	0
1021	0
18	0
14000	0
249	0
704	0
3442	0
1147	0
2807	0
2598	0
5803	0
2722	0
6972	0
2471	0
1257	0
2770	0
37976	0
1586	0
1355	0
4846	0
1602	0
106	0
2303	0
580	0
2666	0
7306	0
62	0
1225	0
0	6
2948	0
1209	0
25281	0
4502	0
1954	0
1262	0
612	0
1631	0
1902	0
1684	0
22499	0
24	0
484	0
822	0
3011	0
31381	0
2204	9557
313	0
16087	0
1865	0
2339	0
4084	0
1087	0
1658	0
2245	0
2309	0
1425	0
4042	0
646	0
491	0
859	0
7094	0
3000	0
1347	0
461	0
2241	0
2022	0
231	0
23330	5794
14316	1732
1222	0
460	0
7366	0
907	1046
0	1046
4964	0
1105	0
3124	0
2936	0
694	0
1590	0
476	0
1042	0
1007	0
0	8
68	0
328	0
1450	0
1694	0
2919	0
1048	0
1194	15
1866	0
593	0
1135	0
1122	0
717	2180
1587	2180
4501	0
2823	0
19247	0
1258	0
497	0
13	0
2496	0
1904	0
4368	0
1395	0
1623	0
4955	0
1317	0
23	0
171	0
4127	0
2814	0
2020	0
17386	5832
1290	0
2380	0
16046	0
1155	0
2482	0
1554	0
1499	0
5236	5994
1054	0
1308	0
9603	0
6581	0
2513	0
1170	0
3268	0
4559	0
1385	0
40	0
7293	0
3077	0
1041	0
17303	0
646	0
1943	0
2719	0
1962	0
1858	0
1265	0
3190	0
1387	0
3098	0
3241	0
2230	0
9382	0
1505	0
3553	0
3423	0
1406	0
971	0
834	0
1198	0
878	0
6655	0
2222	0
859	0
3290	0
8862	836
10	0
1809	0
751	0
864	0
1428	0
5630	0
3873	0
3278	0
2114	0
1311	0
2668	0
7705	0
10811	10721
24	0
10244	0
767	0
1875	0
30285	1
1674	0
2125	0
29	0
8800	0
892	0
12352	0
1524	0
2458	0
132	0
2471	0
481	0
1050	0
2564	0
1912	0
4898	0
5013	0
1662	0
1460	0
4413	0
2661	0
2891	0
1487	0
962	0
1437	0
1976	0
2694	0
1	0
9792	0
11	0
1888	0
910	0
2130	0
7593	0
3293	0
2970	0
1293	0
1090	0
1073	0
1248	0
903	0
898	0
3127	0
1172	0
1348	0
1361	0
1871	0
2426	0
2056	0
1238	0
1127	0
1467	0
9009	0
5186	0
33296	0
3341	0
1470	0
10819	0
3779	0
2260	0
1481	19997
3627	0
3230	0
656	0
17348	0
5764	0
5126	0
1262	0
4521	0
848	0
3125	0
4937	0
6374	0
50	0
1218	214
82	214
3204	0
3732	0
46986	0
1547	0
45	2769
73	1107
53	1323
51	704
0	73555
972	16892
10	697
73	1472
197	2500
111	4378
2854	1037
3886	0
2773	0
257	0
13688	0
1289	0
1093	0
1824	0
6643	0
2047	0
1921	0
335	0
1217	0
1307	0
2220	0
1357	0
2588	0
2604	0
3020	0
1257	0
1177	0
8715	0
4786	0
2668	0
3901	0
1510	0
14125	3337
2520	11749
2555	0
2131	0
2260	0
2517	0
1302	0
4447	0
3025	0
1455	0
1524	0
2895	0
7104	0
13	0
2467	0
6034	0
1455	0
0	5
282	265429
0	40761
3558	0
0	15
1647	0
619	0
3686	0
3244	0
2538	0
1096	0
210	0
30266	0
808	0
1864	0
1264	0
3028	0
2957	0
379	87
84	0
13974	87
3843	0
1717	0
2389	0
3313	0
2383	0
1420	0
611	0
1809	0
2616	0
2434	0
4000	0
8336	0
13296	0
2914	0
1873	0
1725	0
919	0
1073	0
2638	0
6062	0
2615	0
1190	0
7106	0
8371	0
1172	0
15075	0
4083	0
11805	0
3922	0
1398	0
1974	0
1396	0
1707	0
2643	0
1912	0
870	0
4723	0
2757	0
1901	0
2047	0
1837	0
512	0
309	0
7669	0
17084	0
2873	0
1806	0
3786	0
4688	0
2353	0
560	0
1325	0
3540	0
352	0
420	0
14383	43788
16179	0
2090	0
3537	0
477	0
1105	0
2396	0
5029	0
2818	0
2466	0
250	0
281	0
452	0
1368	0
6943	0
3833	0
9494	0
6767	0
1647	0
768	0
3737	0
786	104
129	104
2747	0
1727	0
1320	0
6208	0
32754	0
2443	0
2991	0
1970	0
1829	0
1515	0
3163	0
2103	0
1487	0
3277	0
1231	0
1275	0
3275	0
215	0
5362	19764
3385	0
23580	0
1567	0
1301	0
3669	0
1853	26
382	26
1896	0
6561	0
2407	0
1436	0
1627	0
3294	0
829	0
1912	0
31	0
178	0
136	0
1259	0
150	0
3480	0
2825	0
3	367
1646	367
694	0
5689	0
2603	0
3146	0
8207	0
10965	0
995	0
2025	0
3035	0
2756	0
28	0
1177	0
395	0
1325	0
1388	0
5529	0
3684	0
3272	0
745	0
5509	0
1523	0
6549	0
735	0
2753	0
4254	0
2880	0
3150	0
1870	0
2614	0
1610	0
1296	0
1631	0
61418	255
5614	0
1432	0
2589	0
1505	0
2310	0
6759	0
48	0
2125	0
6010	2515
2984	0
4645	0
303	0
527	0
4803	0
1344	0
4574	0
4315	0
645	0
3449	0
2880	0
1488	0
1058	0
2014	0
3156	0
15927	0
2393	0
2587	0
2906	0
2157	0
4104	0
2384	0
1508	0
18132	0
1189	0
21798	8
2194	0
6	0
6991	7229
10039	0
5395	0
7762	0
1963	0
1664	0
3523	0
3820	0
2648	0
2078	0
30967	0
3	25
0	90112
854	355882
2453	0
1608	0
550	0
1220	0
2082	0
3013	0
2562	0
1579	0
2324	0
3862	0
2571	0
0	1
128	4
1424	0
3190	0
42	0
997	0
3051	0
1617	0
11113	0
3121	0
0	1
1468	0
128	617
3	601
2057	0
33610	24068
13387	26690
1207	0
1880	0
2089	0
1243	0
123	0
41	0
1430	0
890	0
2652	0
2173	0
2053	0
1791	0
7	601
248	617
6792	1
5788	0
3320	19
392	0
1901	0
4941	0
438	0
3400	0
7881	0
2537	0
3670	0
6831	0
2246	0
3526	0
1852	0
14457	0
0	70
874	0
1315	0
633	0
3264	0
1343	0
1448	0
1219	0
505	0
1670	0
1491	0
2605	0
995	0
1592	0
15909	0
3917	0
3188	0
592	0
1307	0
5068	0
1446	0
2101	0
1221	0
2410	0
2322	0
1937	0
2054	0
1941	0
2272	0
1565	0
1011	0
2836	0
1806	0
2323	0
8792	0
4723	0
1186	0
1878	0
4763	0
1536	0
1317	0
2559	0
2861	0
1620	0
1353	0
1077	0
1157	0
1476	0
7520	0
90	0
4411	0
3315	1
2259	0
31	0
1270	0
3103	0
8755	0
4323	0
14224	0
2729	0
865	0
2003	0
467	0
504	0
407	0
2802	2287
1000	0
13449	0
1719	0
2286	0
1071	0
636	0
140	575
189	1533
1526	0
2317	0
90	3
18	16
0	0
60	622
134	0
3745	0
585	0
511	0
34	2523
213	0
532	0
1279	0
7460	0
105	851
118	1095
75	0
25902	3779
407112	0
2997	0
868	0
2128	0
2269	0
2140	0
1520	0
1060	0
4084	0
1375	0
21650	0
3036	0
377	0
4604	0
8664	0
2239	1
1995	0
1847	0
1521	0
2174	0
1221	0
208	0
3921	13
5941	0
2065	0
30083	0
6997	0
2476	0
1726	0
3098	0
3358	0
12868	3337
20496	11749
7896	0
622	0
1020	0
1057	0
2124	0
273	0
1492	0
4018	0
2916	0
3630	0
8415	0
0	5
1273	0
926	0
1994	0
671	0
0	100448
5	415298
3241	0
1907	0
4910	0
2959	0
3207	0
8	0
55	0
6450	0
1373	0
844	0
1544	0
1451	0
3497	0
1093	0
2401	0
1301	0
2123	0
3897	0
713	0
69064	19997
66	0
688	0
1963	0
7744	0
2482	0
808	0
1782	0
1588	0
2566	0
1880	0
1991	0
2157	0
1537	0
1525	0
2744	0
962	0
3740	0
830	0
2711	0
1714	0
21607	0
2349	0
3952	0
4712	0
4761	0
6854	0
62058	0
3891	0
1536	0
36432	1
0	41
1584	0
1919	0
1949	0
1647	0
26	0
5763	1
4458	0
1953	0
866	0
2633	0
1364	0
1456	0
1232	0
3453	0
17465	0
9714	455
33	0
8238	0
4634	0
8	0
1561	0
1045	0
1334	0
2554	0
10554	0
676	0
751	0
6142	0
1921	0
1546	0
63	0
1600	0
1953	0
3621	0
2980	0
1	0
2558	0
2959	0
1215	0
5594	0
1167	0
760	0
2587	0
2823	0
2219	0
1871	0
876	0
672	0
1465	0
4423	0
2354	0
3668	0
965	0
8884	0
1177	0
2498	0
3996	0
903	0
1466	0
1571	0
1820	0
10656	0
4424	0
14	0
55055	0
18624	2912
30065	0
197	0
1419	0
4217	0
540	0
1554	0
1371	0
1666	0
1843	0
6569	0
2571	0
2213	0
1134	0
2442	0
3229	0
1533	0
5918	0
487	0
30	0
1703	0
1883	0
2442	0
69	0
1955	0
2673	0
65	0
1895	0
3325	0
1065	0
1553	0
2249	0
2129	0
340	0
6108	0
38	0
5957	0
1865	0
1246	0
4320	0
3801	0
3970	0
2571	0
4437	0
1694	0
3345	34
3183	0
3367	0
1853	0
3431	0
720	0
3163	0
2718	0
81018	0
1076	0
1540	0
2253	0
2543	0
2606	438
0	438
2777	0
8366	1457
94	0
0	4
936	0
1596	0
1368	0
1738	0
478	0
2160	0
1562	0
1822	0
2896	0
871	0
1329	0
3991	0
5696	0
1975	0
4196	0
2744	0
2524	0
3602	0
1613	0
1043	0
868	0
16815	2515
952	0
3428	0
9369	0
1220	0
1622	0
2425	0
1167	481
47	481
2045	0
2133	0
3919	255
3167	0
1999	0
746	0
1836	0
2085	1
558	0
2476	0
2631	0
5800	0
2634	0
1797	0
3838	0
13211	0
4519	0
3310	0
1932	0
1608	0
3036	0
12224	0
1204	0
3508	0
2114	0
2566	0
674	90145
1093	0
10439	0
2753	0
5559	0
1517	0
3061	0
5474	0
3	0
0	100982
0	382041
2377	0
948	0
4269	0
2201	0
2082	0
1292	0
2126	0
6841	0
1238	0
10133	0
987	0
3146	0
579	0
4733	0
1961	0
881	0
2079	0
3587	0
21	0
1873	0
2127	0
2951	0
3912	0
1534	0
10326	2
5331	0
2480	0
1206	0
6303	0
1822	0
9379	0
3490	0
0	58
1112	0
1382	0
1234	0
659	0
1276	0
6085	8229
70	0
33414	0
88	0
4103	3
397	0
6525	0
1759	0
1689	0
1150	0
2587	0
2834	2732
330	504
126	113757
0	12966
0	8
1354	0
3000	0
1731	0
3632	0
3863	0
6408	0
7706	0
450611	0
3435	0
1822	0
3417	0
2891	0
1780	0
8678	0
1952	0
1953	0
4842	0
1607	0
297	0
1715	0
2041	0
3129	0
2354	0
3158	0
5362	0
6468	0
125	0
1440	0
3803	0
5522	0
5199	0
1368	0
2248	0
29671	0
2385	0
3401	0
2749	0
7369	4
108	53
533	195
1756	0
4663	0
1859	0
4859	0
3472	0
460	0
2888	0
1962	0
1890	0
4954	0
12084	0
1473	0
1188	0
3421	0
1593	0
1535	0
5116	0
252	0
2498	0
1456	0
536	0
7519	0
3236	0
6412	0
2694	0
4636	0
1123	0
1181	0
3125	65
14	0
1389	0
16440	0
5148	0
71	0
2458	0
3298	0
1895	0
2976	0
4119	0
415	0
51	0
1008	0
994	0
1276	0
1999	0
3430	0
720	0
7707	0
2131	0
1327	0
1698	0
2765	0
4392	0
2140	0
2092	0
12961	836
3	0
2327	0
810	0
1268	0
966	0
790	0
8955	0
3468	0
1216	0
1179	0
47462	0
3272	0
680	0
1682	0
6405	0
2140	0
1050	0
5711	0
3198	0
14643	10721
615	0
48	0
3390	0
6489	0
51	0
8264	0
1789	0
3101	0
2740	0
3462	0
9342	0
2193	0
6878	0
4244	0
1526	0
2519	0
2791	0
14571	0
1844	0
9930	0
2299	0
5147	0
1267	0
827	0
1466	0
4155	0
1526	0
140	0
0	12409
242	116807
0	8
3428	0
0	1
2113	0
1950	0
451	0
920	0
1809	0
180	0
1164	0
2101	0
2426	0
3478	0
982	0
2076	0
1448	0
1321	0
4441	0
6876	0
7098	0
2262	0
905	0
2144	0
1196	0
28612	0
5179	0
1544	0
2380	5
1573	0
7900	0
36229	1
91	0
164	0
4083	0
714	0
1536	0
1820	1
27	0
28163	0
75148	0
4065	0
1140	0
2152	0
65125	13609
32	657
772	1896
95	1560
40	1173
178	1323
358	714
24	0
0	1261
68	1560
20	441
551	1455
8	230
18	427
29243	0
6310	2769
38417	0
1815	0
4301	0
1591	0
2521	0
1004	0
2211	0
37899	0
2483	0
2450	0
9137	0
73	0
2657	0
2287	0
367	0
4789	1
0	0
0	419263
434	0
1881	0
865	0
2195	0
1114	0
3862	0
39521	0
16150	5994
1851	0
161	1674
0	1674
1985	0
2377	0
1586	0
2802	0
6326	0
3266	0
1217	0
11275	5832
2211	0
8283	0
